arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in	stratum
decoy	ZEHYJZXQEQOSON-AATRIKPKSA-N	C#CC(O)(/C=C/Cl)CC	chembl_approved	CHEMBL591	CC BY-SA 3.0	2026-09-25	144.6	1.513	1	1	20.23	2	9	18	0	0.429	0	0	1		fragment
decoy	DUXPFRRFZLRICX-UHFFFAOYSA-N	NC(=O)C1CCOC1	coadd	CHEMBL4561747	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	115.13	-0.492	1	2	52.32	1	8	17	1	0.8	0	0	1		fragment
decoy	QXNKFORAXSMERU-UHFFFAOYSA-N	NC(=O)c1ncccc1CO	coadd	CHEMBL4591077	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	152.15	-0.327	2	3	76.21	2	11	19	1	0.143	0	0	1		fragment
decoy	IJVVAJZUEAOQMO-UHFFFAOYSA-N	CCCN(C)C(=O)Cn1ccc(=O)[nH]c1=O	coadd	CHEMBL4533262	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	225.25	-0.595	1	3	75.17	4	16	31	1	0.5	0	0	1		fragment
decoy	NLVZYRDCKUFONR-RFZPGFLSSA-N	CO[C@@H]1CNC[C@H]1O	coadd	CHEMBL4534505	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	117.15	-1.035	2	3	41.49	1	8	19	1	1.0	0	0	1		fragment
decoy	VXDUVINZNILVIC-UHFFFAOYSA-N	CN(C)S(=O)(=O)NCCN	coadd	CHEMBL4574413	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	167.23	-1.659	2	3	75.43	4	10	23	0	1.0	0	0	1		fragment
decoy	LTGKKKITNWDUCD-UHFFFAOYSA-N	CC(=O)Nc1ccc([As](=O)(O)O)cc1	coadd	CHEMBL1605998	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	259.09	-0.794	3	2	86.63	2	14	24	1	0.125	0	0	1		fragment
decoy	WWZKQHOCKIZLMA-UHFFFAOYSA-N	CCCCCCCC(=O)O	chembl_phase2	CHEMBL324846	CC BY-SA 3.0	2026-09-25	144.21	2.431	1	1	37.3	6	10	26	0	0.875	0	0	1		fragment
decoy	YBRRKOADEBJDAJ-UHFFFAOYSA-N	CC(C)c1nnc(CNC(=O)NCC(F)(F)F)n1C	coadd	CHEMBL4549510	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	279.27	1.3	2	3	71.84	4	19	35	1	0.7	0	0	1		fragment
decoy	HYCFDOWFFGWATE-UHFFFAOYSA-N	CCS(=O)(=O)CC1(O)CCCCC1	coadd	CHEMBL4564158	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	206.31	1.116	1	3	54.37	3	13	31	1	1.0	0	0	1		fragment
decoy	VMQMURRCLMLGDC-UHFFFAOYSA-N	CCC(NC(=O)C1CCOCC1)c1cc(C)ccn1	coadd	CHEMBL4532909	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	262.35	2.384	1	3	51.22	4	19	41	2	0.6	0	0	1		fragment
decoy	FPUKFDAMYXSCGA-UHFFFAOYSA-N	CC(=O)c1ccc(C#N)cc1F	coadd	CHEMBL4537931	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	163.15	1.9	0	2	40.86	1	12	18	1	0.111	0	0	1		fragment
decoy	YREYLAVBNPACJM-UHFFFAOYSA-N	CC(C)(C)NCC(O)c1ccccc1Cl	chembl_phase2	CHEMBL1159717	CC BY-SA 3.0	2026-09-25	227.74	2.762	2	2	32.26	3	15	33	1	0.5	0	0	1		fragment
decoy	FKZSGLDYUYQPLW-UHFFFAOYSA-N	NC1(c2ccccc2)CCNC1	coadd	CHEMBL4541356	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	162.24	0.834	2	2	38.05	1	12	26	2	0.4	0	0	1		fragment
decoy	ULCRICUAKCACMW-QMMMGPOBSA-N	CCc1ccccc1C(=O)N[C@@H](C)C(N)=O	coadd	CHEMBL4530782	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	220.27	0.853	2	2	72.19	4	16	32	1	0.333	0	0	1		fragment
decoy	VQSPYVIPIAFYAS-UHFFFAOYSA-N	Cc1ccccc1C(=O)NCCN1CCN(C)CC1	coadd	CHEMBL4583416	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	261.37	0.972	1	3	35.58	4	19	42	2	0.533	0	0	1		fragment
decoy	PDNIHEMIUHJPQC-UHFFFAOYSA-N	NCCc1ncccc1F	coadd	CHEMBL4514857	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	140.16	0.722	1	2	38.91	2	10	19	1	0.286	0	0	1		fragment
decoy	RBMVCCBFSZZWLF-UHFFFAOYSA-N	CCCCC(=O)N(CCC)CCC	coadd	CHEMBL1900621	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	185.31	2.825	0	1	20.31	7	13	36	0	0.909	0	0	1		fragment
decoy	IMJRXBSOKCHICY-UHFFFAOYSA-N	CSc1ccncc1N	coadd	CHEMBL4536641	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	140.21	1.386	1	3	38.91	1	9	17	1	0.167	0	0	1		fragment
decoy	QIVCLSJTIRCGKW-UHFFFAOYSA-N	CC(C)NC(=O)C(C)N	coadd	CHEMBL4572104	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	130.19	-0.142	2	2	55.12	2	9	23	0	0.833	0	0	1		fragment
decoy	LEBFHRAQVDYHQE-UHFFFAOYSA-N	O=C(C1CCNCC1)N1CCNCC1	coadd	CHEMBL4571078	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	197.28	-0.582	2	3	44.37	1	14	33	2	0.9	0	0	1		fragment
decoy	CKQHLNVJBNAEEH-UHFFFAOYSA-N	COCCN1C(=O)c2cccn2CC1CN	coadd	CHEMBL4578166	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	223.28	-0.082	1	3	60.49	4	16	33	2	0.545	0	0	1		fragment
decoy	OXYALYJRWGRVAM-UHFFFAOYSA-N	NCC1CNCCO1	coadd	CHEMBL4539072	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	116.16	-1.067	2	3	47.28	1	8	20	1	1.0	0	0	1		fragment
decoy	NTNHDTQXUCWRCJ-UHFFFAOYSA-N	CS(=O)(=O)NC1CCNC1	coadd	CHEMBL4564676	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	164.23	-1.102	2	3	58.2	2	10	22	1	1.0	0	0	1		fragment
decoy	LOXKUDGMPOSVTH-UHFFFAOYSA-N	CS(=O)(=O)N1CCCC(NC(=O)NC2CC2)C1	coadd	CHEMBL4591443	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	261.35	-0.128	2	3	78.51	3	17	36	2	0.9	0	0	1		fragment
decoy	GRWFGVWFFZKLTI-UHFFFAOYSA-N	CC1=CCC2CC1C2(C)C	chembl_phase1	CHEMBL442565	CC BY-SA 3.0	2026-09-25	136.24	2.999	0	0	0.0	0	10	26	3	0.8	0	0	1		fragment
decoy	IYDTZYPSJFJRPY-UHFFFAOYSA-N	CCCn1ccnc1-c1nc2c([nH]1)CCCNC2=O	coadd	CHEMBL4589186	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	259.31	1.359	2	3	75.6	3	19	36	3	0.462	0	0	1		fragment
decoy	OMVFQIVPQIOFKJ-UHFFFAOYSA-N	COCCNC(C)(CO)C1CCCCC1	coadd	CHEMBL4594181	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	215.34	1.554	2	3	41.49	6	15	40	1	1.0	0	0	1		fragment
decoy	KBFHBOMEUKTIEU-YEFDVDDDSA-N	CCC(NC(=O)c1cccc(C(C)=O)c1)[C@H]1C[C@H](O)C1	coadd	CHEMBL4528368	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	275.35	2.168	2	3	66.4	5	20	41	2	0.5	0	0	1		fragment
decoy	SUVMJBTUFCVSAD-UHFFFAOYSA-N	C[S+]([O-])CCCCN=C=S	chembl_phase3	CHEMBL48802	CC BY-SA 3.0	2026-09-25	177.29	1.248	0	3	35.42	5	10	21	0	0.833	0	0	1		fragment
decoy	ATAAPRFSXHDIGK-UHFFFAOYSA-N	CN(C)C(=O)c1ccc(-n2cccc2)c(F)c1	coadd	CHEMBL4533055	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	232.26	2.318	0	1	25.24	2	17	30	2	0.154	0	0	1		fragment
decoy	ZLKMHBJACFTDJS-UHFFFAOYSA-N	NC(CO)c1nc2ccccc2[nH]1	coadd	CHEMBL4538550	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	177.21	0.555	3	3	74.93	2	13	24	2	0.222	0	0	1		fragment
decoy	RRSFQTKMVMUAGE-UHFFFAOYSA-N	CCCNC(=O)Nc1cn(CC)nc1C(N)=O	coadd	CHEMBL4586049	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	239.28	0.533	3	3	102.04	5	17	34	1	0.5	0	0	1		fragment
decoy	JNVWKAXIRAYLDW-UHFFFAOYSA-N	O=C1CC(C(=O)N2CCOC3(CCCC3)C2)CCN1	coadd	CHEMBL4572767	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	266.34	0.684	1	3	58.64	1	19	41	3	0.857	0	0	1		fragment
decoy	MBGKJOCBUBJWCC-UHFFFAOYSA-N	COC1CCCNCC1	coadd	CHEMBL4585958	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	129.2	0.775	1	2	21.26	1	9	24	1	1.0	0	0	1		fragment
decoy	JFEUTBAHESADDB-UHFFFAOYSA-N	CC(=O)c1cccc2c1NCCC2	coadd	CHEMBL4555335	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	175.23	2.247	1	2	29.1	1	13	26	2	0.364	0	0	1		fragment
decoy	VBXBKSPNYLEUHJ-UHFFFAOYSA-N	c1cc2c(cn1)NCCCN2	coadd	CHEMBL4517716	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	149.2	1.309	2	3	36.95	0	11	22	2	0.375	0	0	1		fragment
decoy	YMDXZJFXQJVXBF-STHAYSLISA-N	C[C@@H]1O[C@@H]1P(=O)(O)O	chembl_approved	CHEMBL1757	CC BY-SA 3.0	2026-09-25	138.06	-0.091	2	2	70.06	1	8	15	1	1.0	0	0	1	chembl_approved:CHEMBL1200331;coadd:CHEMBL4576729	fragment
decoy	LVCLOAQIBREHEW-UHFFFAOYSA-N	O=C1NCCN1CC1CCCN1	coadd	CHEMBL4572659	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	169.23	-0.236	2	2	44.37	2	12	27	2	0.875	0	0	1		fragment
decoy	DVYGRMWVSUAWLE-VIFPVBQESA-N	CC[C@H](N)C(=O)N1CCN(C2CC2)C(=O)C1	coadd	CHEMBL4545791	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	225.29	-0.443	1	3	66.64	3	16	35	2	0.818	0	0	1		fragment
decoy	CKLJMWTZIZZHCS-UWTATZPHSA-N	N[C@H](CC(=O)O)C(=O)O	chembl_phase2	CHEMBL29757	CC BY-SA 3.0	2026-09-25	133.1	-1.127	3	3	100.62	3	9	16	0	0.5	0	0	1		fragment
decoy	XAZYBLFYZNUKHD-RQJHMYQMSA-N	CNC(=O)[C@@H]1C[C@@H](O)CN1C(C)=O	ippidb	1886	Institut Pasteur, no licence stated, academic-open	2026-09-25	186.21	-1.286	2	3	69.64	1	13	27	1	0.75	0	0	1		fragment
decoy	MIVOMRBNJYIODR-UHFFFAOYSA-N	CC(N1CCN(S(N)(=O)=O)CC1)C(F)(F)F	coadd	CHEMBL4587108	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	261.27	-0.242	1	3	66.64	2	16	30	1	1.0	0	0	1		fragment
decoy	KGTCXUVNIBOXQA-UHFFFAOYSA-N	CC(=O)c1csc(C)c1	coadd	CHEMBL4538442	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	140.21	2.259	0	2	17.07	1	9	17	1	0.286	0	0	1		fragment
decoy	YDHZRTRLPVMPAT-UHFFFAOYSA-N	O=C(Cn1ncc2ccccc21)N1CCCC1CO	coadd	CHEMBL4537715	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	259.31	1.02	1	3	58.36	3	19	36	3	0.429	0	0	1		fragment
decoy	ITMSAWKLJVGBIT-UHFFFAOYSA-N	CCOC(=O)NC(O)C(Cl)(Cl)Cl	chembl_phase2	CHEMBL2104032	CC BY-SA 3.0	2026-09-25	236.48	1.421	2	3	58.56	2	12	20	0	0.8	0	0	1		fragment
decoy	VFIDUCMKNJIJTO-UHFFFAOYSA-N	Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2	chembl_phase2	CHEMBL513389	CC BY-SA 3.0	2026-09-25	277.41	2.61	2	3	41.49	6	20	47	2	0.647	0	0	1		fragment
decoy	CHHKBQOLWAUFPM-UHFFFAOYSA-N	CCNC1CCOC(C)(C)C1	coadd	CHEMBL4553564	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	157.26	1.553	1	2	21.26	2	11	30	1	1.0	0	0	1		fragment
decoy	GNKNYDRCFXMNBL-UHFFFAOYSA-N	CCOc1cc(CN)ccc1OC(F)F	coadd	CHEMBL4515992	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	217.21	2.145	1	3	44.48	5	15	28	1	0.4	0	0	1		fragment
decoy	MZQBYOLBYFHTNL-UHFFFAOYSA-N	COc1ccnc(CN)c1F	coadd	CHEMBL4563449	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	156.16	0.688	1	3	48.14	2	11	20	1	0.286	0	0	1		fragment
decoy	GABVCTPSIBKUMB-UHFFFAOYSA-N	CN(CC(=O)N1CCCC1)C(=O)C1CCC1	coadd	CHEMBL4586261	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	224.3	0.867	0	2	40.62	3	16	36	2	0.833	0	0	1		fragment
decoy	XIGLQWLWWCXSFN-UHFFFAOYSA-N	CC(=O)NCCS(=O)(=O)N1CCc2ccccc21	coadd	CHEMBL4556205	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	268.34	0.515	1	3	66.48	4	18	34	2	0.417	0	0	1		fragment
decoy	AKYKNKLVGMYOIL-UHFFFAOYSA-N	COc1ccc(CN)nc1	coadd	CHEMBL4554814	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	138.17	0.549	1	3	48.14	2	10	20	1	0.286	0	0	1		fragment
decoy	ZFXVCQDQLDXEFS-UHFFFAOYSA-N	ClCCCCCN1CCCCC1	coadd	CHEMBL4544603	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	189.73	2.881	0	1	3.24	5	12	32	1	1.0	0	0	1		fragment
decoy	MQOFXVWAFFJFJH-UHFFFAOYSA-N	NC1CCC(F)(F)CC1	coadd	CHEMBL4527203	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	135.16	1.523	1	1	26.02	0	9	20	1	1.0	0	0	1		fragment
decoy	QKHNQZUVFSQKFD-UHFFFAOYSA-N	Cn1cc(C(O)CN)cn1	coadd	CHEMBL4570948	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	141.17	-0.588	2	3	64.07	2	10	21	1	0.5	0	0	1		fragment
decoy	LTPNIBJYDJTQNJ-UHFFFAOYSA-N	CN1C(=O)c2cccn2CC1CN	coadd	CHEMBL4547404	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	179.22	-0.099	1	2	51.26	1	13	26	2	0.444	0	0	1		fragment
decoy	WFGRTRULPNUXGG-UHFFFAOYSA-N	CN(C)S(=O)(=O)N1CCCNCC1	coadd	CHEMBL4540093	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	207.3	-0.912	1	3	52.65	2	13	30	1	1.0	0	0	1		fragment
decoy	GIQLCQSZZQXKAS-UHFFFAOYSA-N	NC(=O)C1(N)CCOCC1	coadd	CHEMBL4536170	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	144.17	-1.02	2	3	78.34	1	10	22	1	0.833	0	0	1		fragment
decoy	PXQPEWDEAKTCGB-UHFFFAOYSA-N	O=C(O)c1cc(=O)[nH]c(=O)[nH]1	chembl_phase2	CHEMBL1235017	CC BY-SA 3.0	2026-09-25	156.1	-1.239	3	3	103.02	1	11	15	1	0.0	0	0	1		fragment
decoy	IPMRCNACTAFKMI-UHFFFAOYSA-N	CN(Cc1cnn(C)c1)C(=O)C1CCC(=O)NC1	coadd	CHEMBL4513711	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	250.3	-0.095	1	3	67.23	3	18	36	2	0.583	0	0	1		fragment
decoy	JESIHYIJKKUWIS-MRVPVSSYSA-N	Cc1ccc([C@@H](C)O)cc1	coadd	CHEMBL4517133	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	136.19	2.048	1	1	20.23	1	10	22	1	0.333	0	0	1		fragment
decoy	YPQLCFAJLTYBMG-UHFFFAOYSA-N	CC(C)C(=O)N1CCC2(CCNC(=O)CC2)CC1	coadd	CHEMBL4518373	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	252.36	1.551	1	2	49.41	1	18	42	2	0.857	0	0	1		fragment
decoy	HMZDSBSMNLBGIW-UHFFFAOYSA-N	O=C(O)c1ccc2nc3ccccn3c(=O)c2c1	chembl_phase2	CHEMBL172498	CC BY-SA 3.0	2026-09-25	240.22	1.546	1	3	71.67	1	18	26	3	0.0	0	0	1		fragment
