inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
QJFSABGVXDWMIW-UHFFFAOYSA-M	CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[n-]2)cc1	chembl_approved	CHEMBL2103795	CC BY-SA 3.0	2026-09-25	567.53	4.334	0	10	153.9	9	42	65	6	0.167	0	1	0	
QJFSABGVXDWMIW-UHFFFAOYSA-N	CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1	chembl_approved	CHEMBL2028661	CC BY-SA 3.0	2026-09-25	568.54	4.705	1	10	155.59	9	42	66	6	0.167	0	1	0	
QJJXYPPXXYFBGM-LFZNUXCKSA-N	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	chembl_approved	CHEMBL269732	CC BY-SA 3.0	2026-09-25	804.03	4.639	3	12	178.36	7	57	126	4	0.773	0	2	0	chembl_approved:CHEMBL3989887
QJUIUFGOTBRHKP-LQJZCPKCSA-J	O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-]	chembl_approved	CHEMBL5095039	CC BY-SA 3.0	2026-09-25	942.97	-2.379	8	15	381.39	35	67	125	2	0.523	0	3	0	
QKDHBVNJCZBTMR-UHFFFAOYSA-N	CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1	chembl_approved	CHEMBL277100	CC BY-SA 3.0	2026-09-25	417.39	2.904	2	4	74.57	3	30	48	4	0.238	0	0	0	chembl_approved:CHEMBL2107495
QKDRXGFQVGOQKS-CRSSMBPESA-N	CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1	chembl_approved	CHEMBL3039507	CC BY-SA 3.0	2026-09-25	424.95	3.173	3	6	79.15	6	28	53	3	0.429	0	0	0	
QKPCPDPMEIBYJK-WEWMWRJBSA-M	CC(C)(C#Cc1ccc(-c2ccc(Cl)c3c([N-]S(C)(=O)=O)nn(CC(F)(F)F)c23)c([C@H](Cc2cc(F)cc(F)c2)NC(=O)Cn2nc(C(F)(F)F)c3c2C(F)(F)[C@@H]2C[C@H]32)n1)S(C)(=O)=O	chembl_approved	CHEMBL4802249	CC BY-SA 3.0	2026-09-25	967.29	8.256	1	8	160.01	11	64	95	7	0.385	0	2	0	
QMBJSIBWORFWQT-DFXBJWIESA-N	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	chembl_approved	CHEMBL110691	CC BY-SA 3.0	2026-09-25	404.93	4.752	0	4	60.44	2	28	57	4	0.696	0	0	0	
QMHSXPLYMTVAMK-UHFFFAOYSA-N	Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1	chembl_approved	CHEMBL1201303	CC BY-SA 3.0	2026-09-25	382.53	5.308	0	1	12.05	4	29	57	4	0.192	1	1	0	chembl_approved:CHEMBL1908377
QNEXFJFTGQBXBJ-UHFFFAOYSA-N	CC(COc1ccccc1)NN	chembl_approved	CHEMBL1909286	CC BY-SA 3.0	2026-09-25	166.22	0.917	2	3	47.28	4	12	26	1	0.333	0	0	1	
QNMGHBMGNRQPNL-UHFFFAOYSA-N	CN(C)CC(Oc1ccccc1)Oc1ccccc1	chembl_approved	CHEMBL85231	CC BY-SA 3.0	2026-09-25	257.33	3.032	0	3	21.7	6	19	38	2	0.25	0	0	0	
QNZCBYKSOIHPEH-UHFFFAOYSA-N	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	chembl_approved	CHEMBL231779	CC BY-SA 3.0	2026-09-25	459.51	2.7	1	5	110.76	5	34	59	5	0.28	0	0	0	
QOIGKGMMAGJZNZ-UHFFFAOYSA-N	CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	chembl_approved	CHEMBL284092	CC BY-SA 3.0	2026-09-25	359.47	1.554	0	6	69.64	6	26	55	3	0.684	0	0	0	chembl_approved:CHEMBL1204187
QOYHHIBFXOOADH-UHFFFAOYSA-N	O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2	chembl_approved	CHEMBL46516	CC BY-SA 3.0	2026-09-25	475.58	5.305	1	3	35.58	7	35	66	5	0.345	0	1	0	
QPCDCPDFJACHGM-UHFFFAOYSA-I	O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-]	chembl_approved	CHEMBL1200424	CC BY-SA 3.0	2026-09-25	388.31	-9.358	0	13	210.37	16	27	45	0	0.643	0	1	0	chembl_approved:CHEMBL1200945
QPCDCPDFJACHGM-UHFFFAOYSA-N	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O	chembl_approved	CHEMBL780	CC BY-SA 3.0	2026-09-25	393.35	-2.685	5	8	196.22	16	27	50	0	0.643	0	0	0	
QPCVHQBVMYCJOM-UHFFFAOYSA-N	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	chembl_approved	CHEMBL1078261	CC BY-SA 3.0	2026-09-25	367.49	3.994	0	4	38.77	7	27	56	3	0.435	0	0	0	
QPFYXYFORQJZEC-FOCLMDBBSA-N	Nc1ccc(/N=N/c2ccccc2)c(N)n1	chembl_approved	CHEMBL1242	CC BY-SA 3.0	2026-09-25	213.24	2.661	2	5	89.65	2	16	27	2	0.0	1	0	0	chembl_approved:CHEMBL1201022
QPGGEKPRGVJKQB-UHFFFAOYSA-N	CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21	chembl_approved	CHEMBL1442422	CC BY-SA 3.0	2026-09-25	295.39	2.976	0	3	26.79	3	22	43	3	0.278	0	0	1	chembl_approved:CHEMBL2104287
QPPBRPIAZZHUNT-UHFFFAOYSA-N	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	chembl_approved	CHEMBL438	CC BY-SA 3.0	2026-09-25	264.31	1.168	2	5	97.97	3	18	30	2	0.091	0	0	0	
QQBDLJCYGRGAKP-FOCLMDBBSA-L	O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O	chembl_approved	CHEMBL1201013	CC BY-SA 3.0	2026-09-25	300.23	0.24	2	8	145.44	4	22	30	2	0.0	1	0	0	
QQBDLJCYGRGAKP-FOCLMDBBSA-N	O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O	chembl_approved	CHEMBL425	CC BY-SA 3.0	2026-09-25	302.24	2.91	4	6	139.78	4	22	32	2	0.0	1	0	0	
QQHMKNYGKVVGCZ-UHFFFAOYSA-N	N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl	chembl_approved	CHEMBL65375	CC BY-SA 3.0	2026-09-25	242.67	0.29	3	3	92.81	2	16	27	2	0.444	0	0	1	chembl_approved:CHEMBL235668
QQOBRRFOVWGIMD-OJAKKHQRSA-N	CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	chembl_approved	CHEMBL515914	CC BY-SA 3.0	2026-09-25	371.3	-1.744	1	10	155.88	5	26	43	2	0.571	0	0	0	
QRJJEGAJXVEBNE-HKOYGPOVSA-N	Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	chembl_approved	CHEMBL1262	CC BY-SA 3.0	2026-09-25	429.13	6.118	0	3	39.41	6	26	39	3	0.111	0	1	0	chembl_approved:CHEMBL1200836
QRXWMOHMRWLFEY-UHFFFAOYSA-N	NNC(=O)c1ccncc1	chembl_approved	CHEMBL64	CC BY-SA 3.0	2026-09-25	137.14	-0.315	2	3	68.01	1	10	17	1	0.0	0	0	1	
QRZAKQDHEVVFRX-UHFFFAOYSA-N	O=C(O)Cc1ccc(-c2ccccc2)cc1	chembl_approved	CHEMBL413965	CC BY-SA 3.0	2026-09-25	212.25	2.981	1	1	37.3	3	16	28	2	0.071	0	0	1	
QSLJIVKCVHQPLV-PEMPUTJUSA-N	C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	chembl_approved	CHEMBL1200436	CC BY-SA 3.0	2026-09-25	306.45	3.543	1	3	46.53	0	22	52	4	0.947	0	0	0	
QSLMDECMDJKHMQ-UHFFFAOYSA-N	CNCCCC12CCC(c3ccccc31)c1ccccc12	chembl_approved	CHEMBL21731	CC BY-SA 3.0	2026-09-25	277.41	4.211	1	1	12.03	4	21	44	5	0.4	0	0	0	chembl_approved:CHEMBL1237135
QTGIAADRBBLJGA-UHFFFAOYSA-N	CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC	chembl_approved	CHEMBL1093	CC BY-SA 3.0	2026-09-25	284.38	2.17	2	5	67.43	6	19	39	1	0.538	0	0	0	chembl_approved:CHEMBL1200819
QTTRZHGPGKRAFB-OOKHYKNYSA-N	CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	chembl_approved	CHEMBL1200617	CC BY-SA 3.0	2026-09-25	370.53	4.497	1	3	54.37	2	27	61	4	0.75	0	0	0	
QUIJNHUBAXPXFS-XLJNKUFUSA-N	COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12	chembl_approved	CHEMBL376488	CC BY-SA 3.0	2026-09-25	555.52	7.131	1	4	45.59	8	37	68	5	0.219	0	2	0	chembl_approved:CHEMBL2105700
QVNNONOFASOXQV-UHFFFAOYSA-L	CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-]	chembl_approved	CHEMBL2021422	CC BY-SA 3.0	2026-09-25	286.26	2.115	0	5	81.65	6	19	38	1	0.538	0	0	0	
QVNNONOFASOXQV-UHFFFAOYSA-N	CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O	chembl_approved	CHEMBL1201766	CC BY-SA 3.0	2026-09-25	288.28	3.379	2	3	75.99	6	19	40	1	0.538	0	0	0	
QVYRGXJJSLMXQH-UHFFFAOYSA-N	Cc1ccccc1C(OCCN(C)C)c1ccccc1	chembl_approved	CHEMBL900	CC BY-SA 3.0	2026-09-25	269.39	3.663	0	2	12.47	6	20	43	2	0.333	0	0	0	chembl_approved:CHEMBL1200395;chembl_approved:CHEMBL1201023
QWAXKHKRTORLEM-UGJKXSETSA-N	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	chembl_approved	CHEMBL114	CC BY-SA 3.0	2026-09-25	670.86	3.092	5	7	166.75	12	49	99	5	0.5	0	1	0	chembl_approved:CHEMBL282042
QWCJHSGMANYXCW-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	chembl_approved	CHEMBL1109	CC BY-SA 3.0	2026-09-25	314.37	2.255	2	4	90.01	4	22	36	3	0.0	0	0	0	
QWCRAEMEVRGPNT-UHFFFAOYSA-N	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	chembl_approved	CHEMBL49	CC BY-SA 3.0	2026-09-25	385.51	2.088	0	6	69.64	6	28	59	4	0.714	0	0	0	chembl_approved:CHEMBL1200399
QWEWGXUTRTXFRF-KBPBESRZSA-N	O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1	chembl_approved	CHEMBL515387	CC BY-SA 3.0	2026-09-25	366.42	0.197	1	6	64.6	3	26	50	4	0.706	0	0	0	
QWGDMFLQWFTERH-UHFFFAOYSA-N	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	chembl_approved	CHEMBL1113	CC BY-SA 3.0	2026-09-25	313.79	3.429	1	4	36.86	0	22	38	4	0.235	0	0	0	
QXHHHPZILQDDPS-UHFFFAOYSA-N	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	chembl_approved	CHEMBL1200438	CC BY-SA 3.0	2026-09-25	387.72	5.863	0	3	27.05	6	23	36	3	0.188	0	1	0	
QXKHYNVANLEOEG-UHFFFAOYSA-N	COc1c2occc2cc2ccc(=O)oc12	chembl_approved	CHEMBL416	CC BY-SA 3.0	2026-09-25	216.19	2.548	0	4	52.58	1	16	24	3	0.083	0	0	0	
QXWYKJLNLSIPIN-JGVFFNPUSA-N	N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1	chembl_approved	CHEMBL2103827	CC BY-SA 3.0	2026-09-25	213.19	-0.457	5	5	124.01	3	15	26	1	0.222	1	0	0	
QXWZQTURMXZVHJ-UHFFFAOYSA-N	CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1	chembl_approved	CHEMBL238804	CC BY-SA 3.0	2026-09-25	496.63	3.898	1	7	101.49	12	35	67	3	0.346	0	0	0	
QYIYFLOTGYLRGG-GPCCPHFNSA-N	N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1	chembl_approved	CHEMBL680	CC BY-SA 3.0	2026-09-25	367.81	0.621	3	5	112.73	4	24	38	3	0.267	0	0	0	chembl_approved:CHEMBL1201018
QYQDKDWGWDOFFU-IUODEOHRSA-N	CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1	chembl_approved	CHEMBL1296	CC BY-SA 3.0	2026-09-25	525.64	-0.653	3	12	172.46	10	34	57	4	0.5	0	2	0	chembl_approved:CHEMBL4303232
QYSGYZVSCZSLHT-UHFFFAOYSA-N	FC(F)(F)C(F)(F)C(F)(F)F	chembl_approved	CHEMBL1663	CC BY-SA 3.0	2026-09-25	188.02	2.746	0	0	0.0	0	11	11	0	1.0	0	0	1	
QYSPLQLAKJAUJT-UHFFFAOYSA-N	CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	chembl_approved	CHEMBL527	CC BY-SA 3.0	2026-09-25	331.35	1.581	2	5	99.6	2	23	36	3	0.067	0	0	0	
QYSXJUFSXHHAJI-YRZJJWOYSA-N	C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12	chembl_approved	CHEMBL1042	CC BY-SA 3.0	2026-09-25	384.65	7.619	1	1	20.23	6	28	72	3	0.778	0	1	0	
QZFHIXARHDBPBY-UHFFFAOYSA-N	COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N	chembl_approved	CHEMBL4066936	CC BY-SA 3.0	2026-09-25	426.39	2.557	3	8	146.86	4	31	47	4	0.105	0	0	0	
QZUDBNBUXVUHMW-UHFFFAOYSA-N	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	chembl_approved	CHEMBL42	CC BY-SA 3.0	2026-09-25	326.83	3.723	1	4	30.87	0	23	42	4	0.278	0	0	0	
QZVCTJOXCFMACW-UHFFFAOYSA-N	CC(COc1ccccc1)N(CCCl)Cc1ccccc1	chembl_approved	CHEMBL753	CC BY-SA 3.0	2026-09-25	303.83	4.195	0	2	12.47	8	21	43	2	0.333	0	0	0	chembl_approved:CHEMBL1200787
QZZUEBNBZAPZLX-QFIPXVFZSA-N	CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2	chembl_approved	CHEMBL1095777	CC BY-SA 3.0	2026-09-25	392.5	3.149	4	4	85.35	6	29	57	4	0.375	0	0	0	chembl_approved:CHEMBL1789842
RAFOHKSPUDGZPR-VOTSOKGWSA-N	CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O	chembl_approved	CHEMBL503565	CC BY-SA 3.0	2026-09-25	224.26	1.105	2	3	75.27	3	16	32	1	0.545	0	0	1	
RAGOYPUPXAKGKH-XAKZXMRKSA-N	CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O	chembl_approved	CHEMBL1397	CC BY-SA 3.0	2026-09-25	700.79	4.573	1	9	115.7	12	51	93	7	0.405	1	1	0	
RAPZEAPATHNIPO-UHFFFAOYSA-N	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	chembl_approved	CHEMBL85	CC BY-SA 3.0	2026-09-25	410.49	3.59	0	5	64.16	4	30	57	5	0.522	0	0	0	
RBBWCVQDXDFISW-UHFFFAOYSA-N	CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O	chembl_approved	CHEMBL1452696	CC BY-SA 3.0	2026-09-25	320.39	3.954	0	2	40.62	4	24	44	3	0.2	1	0	0	
RBOXVHNMENFORY-DNJOTXNNSA-N	COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341	chembl_approved	CHEMBL1595	CC BY-SA 3.0	2026-09-25	301.39	1.725	1	4	41.93	1	22	45	5	0.667	0	0	0	chembl_approved:CHEMBL2062266
RBTBFTRPCNLSDE-UHFFFAOYSA-N	CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1	chembl_approved	CHEMBL191083	CC BY-SA 3.0	2026-09-25	284.41	2.499	0	3	19.14	1	20	38	3	0.25	0	0	1	chembl_approved:CHEMBL405110;chembl_approved:CHEMBL550495
RCINICONZNJXQF-MZXODVADSA-N	CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O	chembl_approved	CHEMBL428647	CC BY-SA 3.0	2026-09-25	853.92	3.736	4	14	221.29	10	62	113	7	0.447	0	2	0	
RCKMWOKWVGPNJF-UHFFFAOYSA-N	CCN(CC)C(=O)N1CCN(C)CC1	chembl_approved	CHEMBL684	CC BY-SA 3.0	2026-09-25	199.3	0.696	0	2	26.79	2	14	35	1	0.9	0	0	1	chembl_approved:CHEMBL937
RCUDFXMNPQNBDU-VOTSOKGWSA-N	COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC	chembl_approved	CHEMBL1874750	CC BY-SA 3.0	2026-09-25	417.51	1.492	0	6	71.55	7	30	61	3	0.545	0	0	0	
RDFJFVXMRYVOAC-UHFFFAOYSA-M	O=S(=O)([O-])CI	chembl_approved	CHEMBL2106907	CC BY-SA 3.0	2026-09-25	221.0	-0.076	0	3	57.2	1	6	8	0	1.0	0	0	1	
RDFJFVXMRYVOAC-UHFFFAOYSA-N	O=S(=O)(O)CI	chembl_approved	CHEMBL2110978	CC BY-SA 3.0	2026-09-25	222.0	0.267	1	2	54.37	1	6	9	0	1.0	0	0	1	
RDJGLLICXDHJDY-UHFFFAOYSA-M	CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1	chembl_approved	CHEMBL2103736	CC BY-SA 3.0	2026-09-25	241.27	2.332	0	3	49.36	4	18	31	2	0.133	0	0	1	
RDJGLLICXDHJDY-UHFFFAOYSA-N	CC(C(=O)O)c1cccc(Oc2ccccc2)c1	chembl_approved	CHEMBL1297	CC BY-SA 3.0	2026-09-25	242.27	3.667	1	2	46.53	4	18	32	2	0.133	0	0	0	
RDLPVSKMFDYCOR-UEKVPHQBSA-N	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1	chembl_approved	CHEMBL1604	CC BY-SA 3.0	2026-09-25	349.41	0.349	3	5	112.73	4	24	43	3	0.438	0	0	0	
RDOIQAHITMMDAJ-UHFFFAOYSA-N	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	chembl_approved	CHEMBL841	CC BY-SA 3.0	2026-09-25	477.05	5.088	1	3	43.78	7	34	67	4	0.345	0	1	0	chembl_approved:CHEMBL1707
RENRQMCACQEWFC-UGKGYDQZSA-N	CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1	chembl_approved	CHEMBL4594448	CC BY-SA 3.0	2026-09-25	422.53	4.925	2	4	74.79	7	31	61	4	0.4	0	0	0	chembl_approved:CHEMBL5095401
REQCZEXYDRLIBE-UHFFFAOYSA-N	CCN(CC)CCNC(=O)c1ccc(N)cc1	chembl_approved	CHEMBL605	CC BY-SA 3.0	2026-09-25	235.33	1.34	2	3	58.36	6	17	38	1	0.462	0	0	1	chembl_approved:CHEMBL640
REYFJDPCWQRWAA-UHFFFAOYSA-N	c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1	chembl_approved	CHEMBL1305	CC BY-SA 3.0	2026-09-25	265.36	2.695	1	3	27.63	5	20	39	3	0.235	0	0	1	chembl_approved:CHEMBL1200550
RFHAOTPXVQNOHP-UHFFFAOYSA-N	OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	chembl_approved	CHEMBL106	CC BY-SA 3.0	2026-09-25	306.28	0.736	1	5	81.65	5	22	34	3	0.231	0	0	0	
RFKMCNOHBTXSMU-UHFFFAOYSA-N	COC(F)(F)C(Cl)Cl	chembl_approved	CHEMBL1341	CC BY-SA 3.0	2026-09-25	164.97	2.029	0	1	9.23	2	8	12	0	1.0	0	0	1	
RFRXIWQYSOIBDI-UHFFFAOYSA-N	CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1	chembl_approved	CHEMBL1474963	CC BY-SA 3.0	2026-09-25	266.3	3.932	1	3	50.44	3	20	34	3	0.118	0	0	0	
RFWZESUMWJKKRN-UHFFFAOYSA-N	Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1	chembl_approved	CHEMBL1201044	CC BY-SA 3.0	2026-09-25	325.46	2.288	0	4	37.19	4	24	51	4	0.579	0	0	0	chembl_approved:CHEMBL1201216
RGCVKNLCSQQDEP-UHFFFAOYSA-N	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	chembl_approved	CHEMBL567	CC BY-SA 3.0	2026-09-25	403.98	3.943	1	5	29.95	6	27	53	4	0.429	0	0	0	
RGHNJXZEOKUKBD-SQOUGZDYSA-M	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	chembl_approved	CHEMBL2106119	CC BY-SA 3.0	2026-09-25	195.15	-4.828	5	7	141.28	5	13	24	0	0.833	0	0	0	
RGLYKWWBQGJZGM-ISLYRVAYSA-N	CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	chembl_approved	CHEMBL411	CC BY-SA 3.0	2026-09-25	268.36	4.829	2	2	40.46	4	20	40	2	0.222	0	0	0	
RGPDEAGGEXEMMM-UHFFFAOYSA-N	CN1CCOC(c2ccccc2)c2ccccc2C1	chembl_approved	CHEMBL465026	CC BY-SA 3.0	2026-09-25	253.34	3.238	0	2	12.47	1	19	38	3	0.294	0	0	0	chembl_approved:CHEMBL1407915
RHWKPHLQXYSBKR-BMIGLBTASA-M	C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12	chembl_approved	CHEMBL1213165	CC BY-SA 3.0	2026-09-25	418.38	0.721	1	5	103.7	3	30	48	4	0.35	0	0	0	
RHWKPHLQXYSBKR-BMIGLBTASA-N	C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12	chembl_approved	CHEMBL1229211	CC BY-SA 3.0	2026-09-25	419.38	1.353	2	5	100.87	3	30	49	4	0.35	0	0	0	
RHXHGRAEPCAFML-UHFFFAOYSA-N	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1	chembl_approved	CHEMBL3545110	CC BY-SA 3.0	2026-09-25	434.55	2.796	2	7	91.21	5	32	62	5	0.478	0	0	0	chembl_approved:CHEMBL3707266
RHYDWXFLAVMPIA-UHFFFAOYSA-N	Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12	chembl_approved	CHEMBL1201050	CC BY-SA 3.0	2026-09-25	227.21	-0.188	0	5	87.14	1	17	24	3	0.1	0	0	0	
RIJLVEAXPNLDTC-UHFFFAOYSA-N	O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1	chembl_approved	CHEMBL3301607	CC BY-SA 3.0	2026-09-25	425.51	1.975	1	6	96.67	5	30	53	5	0.381	0	0	0	chembl_approved:CHEMBL4298167
RIKMMFOAQPJVMX-UHFFFAOYSA-N	Cc1cn[nH]c1	chembl_approved	CHEMBL1308	CC BY-SA 3.0	2026-09-25	82.11	0.718	1	1	28.68	0	6	12	1	0.25	0	0	1	
RITAVMQDGBJQJZ-FMIVXFBMSA-N	CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1	chembl_approved	CHEMBL1289926	CC BY-SA 3.0	2026-09-25	386.48	4.639	2	4	70.67	5	28	46	4	0.045	0	0	0	
RJCWBNBKOKFWNY-IDPLTSGASA-N	CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1	chembl_approved	CHEMBL4303525	CC BY-SA 3.0	2026-09-25	554.72	6.73	1	4	87.03	2	40	84	5	0.758	0	2	0	
RJFAYQIBOAGBLC-BYPYZUCNSA-N	C[Se]CC[C@H](N)C(=O)O	chembl_approved	CHEMBL113178	CC BY-SA 3.0	2026-09-25	196.11	-0.041	2	2	63.32	4	9	20	0	0.8	0	0	1	
RJFAYQIBOAGBLC-ZEMBQCNESA-N	C[75Se]CC[C@H](N)C(=O)O	chembl_approved	CHEMBL1201054	CC BY-SA 3.0	2026-09-25	192.07	-0.041	2	2	63.32	4	9	20	0	0.8	0	0	1	
RJIWZDNTCBHXAL-UHFFFAOYSA-N	O=[N+]([O-])c1ccc(O)c2ncccc12	chembl_approved	CHEMBL1454910	CC BY-SA 3.0	2026-09-25	190.16	1.849	1	4	76.26	1	14	20	2	0.0	0	0	0	
RJKFOVLPORLFTN-LEKSSAKUSA-N	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_approved	CHEMBL103	CC BY-SA 3.0	2026-09-25	314.47	4.724	0	2	34.14	1	23	53	4	0.81	0	0	0	
